timestamp,accX,accY,accZ
1464,0.25,1.33,0.20
1477,0.26,1.34,0.22
1490,0.28,1.39,0.25
1504,0.28,1.42,0.28
1517,0.27,1.47,0.32
1531,0.28,1.47,0.39
1544,0.31,1.42,0.42
1558,0.30,1.34,0.47
1572,0.31,1.31,0.47
1585,0.31,1.25,0.48
1598,0.32,1.23,0.50
1611,0.34,1.20,0.54
1624,0.35,1.19,0.54
1638,0.38,1.18,0.52
1651,0.38,1.11,0.50
1664,0.39,1.08,0.49
1677,0.39,1.01,0.48
1691,0.39,0.98,0.48
1704,0.42,0.93,0.47
1717,0.44,0.90,0.46
1731,0.50,0.87,0.45
1745,0.50,0.88,0.40
1758,0.49,0.87,0.39
1771,0.51,0.83,0.38
1785,0.53,0.81,0.37
1798,0.54,0.76,0.37
1811,0.56,0.75,0.37
1824,0.59,0.72,0.35
1838,0.60,0.70,0.34
1851,0.62,0.65,0.34
1864,0.63,0.61,0.34
1878,0.63,0.59,0.34
1891,0.64,0.57,0.33
1905,0.65,0.56,0.33
1918,0.66,0.53,0.32
1932,0.66,0.50,0.32
1945,0.68,0.48,0.31
1958,0.70,0.44,0.29
1971,0.72,0.42,0.29
1984,0.71,0.40,0.27
1997,0.72,0.38,0.26
2010,0.74,0.34,0.25
2023,0.74,0.33,0.24
2036,0.74,0.30,0.23
2050,0.74,0.29,0.22
2063,0.75,0.24,0.22
2076,0.75,0.21,0.21
2089,0.75,0.15,0.21
2102,0.75,0.13,0.20
2116,0.75,0.09,0.18
2129,0.77,0.06,0.15
2143,0.77,0.06,0.14
2156,0.78,0.05,0.11
2169,0.79,0.04,0.10
2183,0.79,0.03,0.08
2196,0.80,0.02,0.07
2209,0.81,0.01,0.05
2223,0.80,0.02,0.02
2236,0.79,0.02,0.00
2250,0.79,0.02,-0.03
2264,0.79,0.02,-0.04
2277,0.77,0.01,-0.06
2291,0.76,-0.03,-0.06
2305,0.76,-0.05,-0.06
2318,0.75,-0.05,-0.05
2332,0.75,-0.04,-0.08
2345,0.77,0.01,-0.14
2359,0.78,0.04,-0.21
2373,0.78,0.05,-0.23
2386,0.79,0.06,-0.26
2400,0.79,0.08,-0.27
2413,0.82,0.14,-0.30
2426,0.83,0.19,-0.33
2440,0.84,0.28,-0.39
2453,0.86,0.34,-0.44
2467,0.89,0.36,-0.46
2480,0.94,0.41,-0.48
2494,0.95,0.44,-0.49
2508,0.96,0.47,-0.48
2522,0.97,0.47,-0.46
2536,0.97,0.47,-0.45
2550,0.97,0.47,-0.44
2563,0.98,0.44,-0.43
2577,0.99,0.43,-0.43
2591,0.98,0.42,-0.42
2605,0.98,0.41,-0.41
2618,0.98,0.39,-0.39
2632,0.98,0.37,-0.37
2645,0.98,0.36,-0.36
2658,0.97,0.34,-0.34
2672,0.96,0.33,-0.33
