timestamp,accX,accY,accZ
2164,1.10,0.67,0.60
2178,1.30,0.97,0.43
2192,1.39,1.10,0.29
2205,1.38,1.09,0.24
2218,1.22,0.83,0.21
2231,1.10,0.61,0.22
2244,0.81,0.02,0.39
2257,0.66,-0.25,0.47
2270,0.42,-0.77,0.62
2283,0.33,-0.95,0.69
2296,0.26,-1.13,0.76
2310,0.27,-1.10,0.77
2324,0.36,-0.88,0.78
2338,0.53,-0.47,0.71
2351,0.63,-0.22,0.67
2365,0.89,0.28,0.55
2378,1.01,0.50,0.50
2391,1.21,0.84,0.39
2405,1.29,0.99,0.30
2418,1.28,0.98,0.25
2431,1.15,0.76,0.23
2444,1.05,0.56,0.24
2458,0.78,-0.01,0.37
2471,0.64,-0.30,0.45
2485,0.41,-0.81,0.58
2499,0.28,-1.13,0.71
2512,0.27,-1.14,0.76
2525,0.33,-0.90,0.87
2538,0.41,-0.67,0.88
2551,0.61,-0.14,0.83
2564,0.75,0.13,0.76
2577,1.03,0.60,0.56
2590,1.15,0.79,0.47
2603,1.31,1.00,0.28
2617,1.34,1.02,0.21
2630,1.27,0.94,0.14
2644,1.06,0.53,0.19
2657,0.92,0.23,0.27
2671,0.60,-0.44,0.50
