timestamp,accX,accY,accZ
1620,0.58,0.22,0.86
1634,0.27,-0.25,1.04
1648,0.06,-0.74,1.18
1662,-0.01,-0.89,1.16
1676,-0.04,-1.07,1.05
1690,-0.06,-1.16,0.95
1704,-0.02,-1.14,0.90
1718,0.09,-0.99,0.76
1732,0.11,-0.85,0.78
1745,0.16,-0.53,0.85
1759,0.28,0.02,0.88
1772,0.39,0.26,0.91
1785,0.59,0.70,0.94
1799,0.66,0.86,0.93
1813,0.80,0.99,0.90
1826,0.84,1.01,0.86
1840,0.91,0.92,0.74
1853,0.92,0.82,0.59
1866,0.92,0.75,0.54
1879,0.88,0.58,0.52
1892,0.87,0.50,0.52
1905,0.87,0.44,0.46
1918,0.86,0.43,0.41
1931,0.87,0.39,0.35
1945,0.86,0.37,0.34
1959,0.81,0.34,0.35
1972,0.80,0.33,0.35
1985,0.80,0.33,0.37
1999,0.79,0.33,0.37
2012,0.78,0.33,0.38
2026,0.77,0.32,0.38
2040,0.80,0.39,0.43
2053,0.79,0.43,0.46
2067,0.83,0.50,0.51
2081,0.91,0.51,0.58
2094,0.90,0.53,0.64
2107,0.87,0.55,0.63
2120,0.90,0.52,0.57
2133,0.90,0.49,0.55
2146,0.86,0.50,0.56
2159,0.84,0.47,0.60
2172,0.80,0.47,0.60
2185,0.78,0.40,0.58
2199,0.77,0.36,0.55
2213,0.72,0.33,0.50
2226,0.74,0.29,0.51
2239,0.72,0.24,0.54
2253,0.69,0.17,0.55
2266,0.64,0.13,0.54
2279,0.57,0.04,0.51
2293,0.50,-0.00,0.52
2307,0.52,-0.12,0.58
2321,0.51,-0.20,0.67
2335,0.47,-0.22,0.69
2349,0.38,-0.27,0.68
2362,0.34,-0.33,0.66
2375,0.31,-0.51,0.68
2388,0.28,-0.57,0.68
2401,0.27,-0.66,0.70
2414,0.28,-0.68,0.70
2427,0.28,-0.68,0.65
2440,0.27,-0.70,0.64
2453,0.24,-0.83,0.71
2467,0.14,-0.96,0.85
2481,0.09,-1.00,0.91
2495,0.10,-1.05,1.02
2509,0.15,-1.09,1.01
2523,0.15,-1.09,0.98
2537,0.17,-1.07,0.90
2550,0.18,-1.08,0.86
2564,0.21,-1.07,0.80
2578,0.26,-1.06,0.73
2591,0.28,-1.04,0.68
2605,0.31,-0.99,0.55
2618,0.33,-0.96,0.51
2631,0.34,-0.91,0.42
2644,0.34,-0.88,0.39
2657,0.34,-0.81,0.35
2670,0.36,-0.78,0.34
2683,0.44,-0.72,0.31
