timestamp,accX,accY,accZ
1047,0.27,1.00,-0.02
1060,0.26,1.00,-0.02
1074,0.25,1.00,-0.00
1087,0.24,1.00,-0.00
1100,0.23,1.07,-0.00
1113,0.20,1.10,-0.02
1127,0.20,1.14,-0.04
1141,0.17,1.14,-0.07
1154,0.16,1.13,-0.07
1167,0.10,1.08,-0.07
1181,0.09,1.05,-0.07
1195,0.07,1.00,-0.06
1208,0.07,0.99,-0.09
1222,0.04,1.00,-0.06
1235,0.02,1.06,-0.08
1248,0.01,1.09,-0.09
1262,0.01,1.11,-0.10
1276,0.00,1.12,-0.11
1289,-0.02,1.14,-0.13
1303,0.00,1.14,-0.11
1317,0.02,1.14,-0.10
1330,0.07,1.23,-0.11
1344,0.10,1.31,-0.13
1357,0.13,1.42,-0.13
1370,0.14,1.43,-0.12
1383,0.15,1.42,-0.11
1396,0.12,1.34,-0.12
1409,0.08,1.29,-0.11
1422,-0.01,1.19,-0.12
1436,-0.04,1.13,-0.12
1450,-0.06,1.04,-0.11
1464,-0.07,1.02,-0.09
1478,-0.09,1.04,-0.10
1492,-0.06,1.08,-0.11
1505,-0.06,1.10,-0.12
1519,-0.07,1.11,-0.12
1533,-0.06,1.09,-0.10
1546,-0.06,1.08,-0.10
1560,-0.06,1.07,-0.11
1574,-0.07,1.06,-0.11
1588,-0.07,1.04,-0.12
1602,-0.07,1.04,-0.13
1616,-0.08,1.04,-0.14
1630,-0.08,1.03,-0.15
1644,-0.10,1.00,-0.15
1658,-0.12,0.98,-0.15
1672,-0.12,0.95,-0.14
1686,-0.12,0.95,-0.14
1700,-0.12,0.95,-0.14
1714,-0.11,0.97,-0.14
1728,-0.11,0.98,-0.14
1741,-0.11,0.98,-0.14
1755,-0.11,0.97,-0.12
1768,-0.11,0.97,-0.12
1782,-0.11,0.96,-0.13
1796,-0.12,0.96,-0.13
1810,-0.12,0.96,-0.13
1823,-0.12,0.96,-0.13
1837,-0.12,0.96,-0.13
1851,-0.12,0.95,-0.12
1865,-0.11,0.96,-0.12
1878,-0.12,0.97,-0.12
1892,-0.12,0.97,-0.12
1905,-0.11,0.97,-0.12
1919,-0.12,0.97,-0.12
1932,-0.12,0.98,-0.12
1945,-0.11,0.98,-0.12
1958,-0.11,0.99,-0.12
1971,-0.09,1.00,-0.12
1985,-0.10,1.01,-0.13
1998,-0.10,1.01,-0.13
2012,-0.11,1.00,-0.12
2026,-0.10,0.99,-0.12
2039,-0.10,0.98,-0.12
2053,-0.11,0.99,-0.13
2066,-0.11,0.99,-0.13
2080,-0.11,0.99,-0.13
2094,-0.11,0.98,-0.13
2108,-0.11,0.97,-0.12
2122,-0.11,0.97,-0.11
2136,-0.12,0.97,-0.11
2150,-0.11,0.97,-0.10
2164,-0.12,0.97,-0.10
2178,-0.12,0.96,-0.10
2192,-0.12,0.96,-0.11
2206,-0.12,0.96,-0.11
2219,-0.12,0.96,-0.11
2233,-0.11,0.95,-0.12
2247,-0.11,0.96,-0.12
2260,-0.12,0.97,-0.12
2273,-0.12,0.97,-0.12
2287,-0.11,0.98,-0.12
2301,-0.10,0.98,-0.12
2315,-0.10,0.99,-0.12
2329,-0.10,1.00,-0.12
2343,-0.10,1.01,-0.12
2357,-0.10,1.00,-0.12
2371,-0.10,1.00,-0.12
2385,-0.10,1.00,-0.12
2399,-0.11,0.99,-0.12
2412,-0.11,0.97,-0.11
2425,-0.11,0.97,-0.11
2438,-0.11,0.98,-0.12
2452,-0.11,0.98,-0.12
2466,-0.12,0.98,-0.12
2480,-0.12,0.98,-0.12
2494,-0.11,0.97,-0.12
2508,-0.12,0.98,-0.11
2522,-0.12,0.98,-0.11
2536,-0.12,0.98,-0.11
2550,-0.11,0.97,-0.11
2564,-0.10,0.97,-0.12
2577,-0.10,0.97,-0.12
2591,-0.11,0.98,-0.12
2605,-0.11,0.98,-0.12
2619,-0.11,0.98,-0.12
2633,-0.11,0.98,-0.12
2647,-0.11,0.98,-0.12
2660,-0.11,0.98,-0.12
2674,-0.10,0.98,-0.13
2688,-0.10,0.98,-0.13
2701,-0.11,0.98,-0.13
