timestamp,accX,accY,accZ
1479,0.27,1.33,0.24
1492,0.27,1.30,0.23
1506,0.28,1.27,0.23
1519,0.29,1.21,0.25
1533,0.31,1.19,0.26
1547,0.36,1.16,0.25
1560,0.37,1.13,0.21
1573,0.38,1.11,0.18
1586,0.39,1.04,0.15
1599,0.39,1.01,0.14
1612,0.41,0.93,0.15
1626,0.42,0.90,0.15
1639,0.44,0.83,0.16
1653,0.45,0.80,0.17
1666,0.47,0.75,0.18
1680,0.50,0.72,0.20
1693,0.51,0.71,0.21
1706,0.54,0.67,0.21
1720,0.56,0.64,0.21
1734,0.58,0.61,0.20
1748,0.60,0.59,0.19
1761,0.61,0.59,0.19
1774,0.65,0.60,0.18
1787,0.66,0.60,0.18
1800,0.69,0.58,0.19
1813,0.69,0.57,0.19
1826,0.68,0.56,0.18
1839,0.69,0.56,0.17
1853,0.71,0.54,0.15
1866,0.72,0.53,0.14
1879,0.73,0.52,0.15
1892,0.78,0.50,0.15
1906,0.76,0.49,0.15
1919,0.78,0.46,0.16
1932,0.78,0.45,0.16
1945,0.77,0.44,0.14
1958,0.77,0.43,0.14
1971,0.78,0.41,0.14
1984,0.79,0.40,0.14
1997,0.80,0.38,0.15
2010,0.80,0.37,0.15
2023,0.80,0.34,0.15
2037,0.80,0.31,0.15
2050,0.81,0.30,0.15
2063,0.82,0.30,0.13
2076,0.82,0.31,0.13
2090,0.82,0.30,0.13
2103,0.83,0.29,0.13
2116,0.83,0.27,0.13
2130,0.83,0.25,0.13
2143,0.84,0.22,0.13
2156,0.84,0.21,0.12
2169,0.83,0.21,0.10
2183,0.83,0.21,0.09
2196,0.83,0.21,0.09
2209,0.83,0.18,0.09
2222,0.83,0.17,0.09
2235,0.85,0.13,0.08
2248,0.85,0.12,0.07
2262,0.84,0.12,0.06
2275,0.83,0.10,0.06
2288,0.85,0.10,0.06
2301,0.85,0.11,0.06
2314,0.86,0.13,0.04
2327,0.88,0.16,0.01
2341,0.89,0.17,0.00
2354,0.90,0.19,-0.02
2367,0.90,0.19,-0.03
2381,0.91,0.18,-0.06
2395,0.91,0.19,-0.09
2409,0.91,0.19,-0.10
2423,0.92,0.18,-0.13
2436,0.92,0.18,-0.14
2450,0.92,0.17,-0.14
2463,0.92,0.17,-0.14
2476,0.92,0.17,-0.15
2490,0.94,0.16,-0.16
2503,0.94,0.17,-0.16
2517,0.94,0.19,-0.16
2531,0.94,0.21,-0.16
2545,0.95,0.25,-0.18
2558,0.97,0.27,-0.20
2571,0.97,0.26,-0.21
2584,0.96,0.25,-0.21
2598,0.96,0.25,-0.21
2612,0.96,0.26,-0.21
2626,0.98,0.28,-0.21
2639,0.99,0.29,-0.21
2652,1.00,0.31,-0.21
2666,1.00,0.32,-0.22
2679,1.00,0.34,-0.22
