timestamp,accX,accY,accZ
2074,0.23,0.96,1.00
2087,0.41,0.96,0.90
2100,0.52,0.95,0.81
2113,0.73,0.98,0.67
2126,0.82,1.05,0.58
2139,0.97,1.15,0.41
2152,1.03,1.17,0.36
2166,1.14,1.14,0.25
2180,1.21,1.08,0.17
2193,1.23,1.08,0.13
2206,1.23,1.10,0.01
2219,1.21,1.11,-0.03
2232,1.15,1.11,-0.07
2245,1.12,1.11,-0.06
2259,0.99,1.14,0.01
2272,0.93,1.15,0.10
2286,0.72,1.16,0.39
2299,0.47,1.06,0.72
2312,0.36,0.97,0.87
2325,0.14,0.75,1.21
2338,0.06,0.65,1.37
2351,-0.10,0.45,1.62
2364,-0.14,0.34,1.72
2377,-0.30,0.06,1.86
2391,-0.38,-0.06,1.92
2405,-0.44,-0.23,2.02
2419,-0.55,-0.42,1.97
2432,-0.61,-0.56,1.91
2446,-0.60,-0.84,1.74
2459,-0.59,-0.97,1.63
2472,-0.51,-1.12,1.39
2485,-0.47,-1.17,1.28
2499,-0.37,-1.20,1.06
2513,-0.25,-1.16,0.80
2527,-0.18,-1.13,0.64
2541,-0.02,-1.06,0.40
2555,0.19,-0.93,0.17
2568,0.27,-0.83,0.04
2582,0.39,-0.65,-0.17
2595,0.46,-0.55,-0.27
2608,0.59,-0.41,-0.39
2621,0.68,-0.35,-0.42
2634,0.78,-0.12,-0.46
2648,0.82,-0.02,-0.53
2662,0.91,0.20,-0.52
2676,1.00,0.34,-0.51
